PCL_ID,ROAD,JUNCTION,POI_DENSIT,POP_DENSIT,MIXTURE,AMENITIES,ACCESSIBIL,A_TRANSPOR,A_AMENETIE,GDP,TERTIARY,INCOME,CITY_LEVEL,BUS,EDU,GOV,CVS,DCENTER,DSUBC,DRAIL,DTRAN,DGREEN,DMALL,DHOSPITAL,Y_DP_COMME,Y_LN_DP_CO,Y_HOUSINGP,Y_WEIBO,E_NAME,CITYID 
147396,9169.82,36,29,1567,1.41713,5.0,6.58,1.0,8.812,78047.0,75.51,66458.7,5,17,1.0,0,2.0,25.554,8.062,1.0,1.0,7.616,1.414,1.414,9,2.197,38676.0,26,Beijing,1
147397,1185.94,6,10,2564,0.250824,0.5,6.818,1.414,8.98,78047.0,75.51,66458.7,5,0,0.0,0,2.0,26.077,7.071,1.414,1.414,7.28,2.236,2.236,42,3.738,27059.0,62,Beijing,1
147398,7189.12,55,3,1532,0.0,2.0,7.06,1.825,9.154,78047.0,75.51,66458.7,5,8,0.0,0,0.0,26.627,6.083,2.236,1.414,7.071,3.162,2.828,1,0.0,0.0,18,Beijing,1
147400,361.484,3,2,0,0.28264,0.0,7.253,1.825,9.424,78047.0,75.51,66458.7,5,0,0.0,0,0.0,27.803,4.123,2.236,1.414,7.071,4.123,4.0,3,1.099,27906.0,13,Beijing,1
147404,7351.28,29,24,0,0.362046,8.5,7.177,3.5,8.648,78047.0,75.51,66458.7,5,27,0.0,0,7.0,30.414,2.0,5.0,2.0,5.0,2.828,3.0,1,0.0,27906.0,7,Beijing,1
147405,8866.31,43,22,0,0.445962,2.25,7.405,4.193,8.69,78047.0,75.51,66458.7,5,0,0.0,0,9.0,31.145,1.414,5.385,3.0,4.123,3.606,3.162,3,1.099,27906.0,28,Beijing,1
147409,10476.4,66,9,1780,0.271051,3.5,7.48,5.59,8.236,78047.0,75.51,66458.7,5,10,0.0,0,4.0,32.016,3.162,6.708,4.472,1.0,4.0,1.0,1,0.0,20185.0,26,Beijing,1
147462,49.962,1,1,1049,0.0,0.0,10.662,7.521,11.918,78047.0,75.51,66458.7,5,0,0.0,0,0.0,33.941,10.63,12.806,2.236,6.403,7.616,1.0,6,1.792,15000.0,0,Beijing,1
147463,6887.47,48,135,1324,1.85858,7.5,9.875,6.81,11.101,78047.0,75.51,66458.7,5,24,4.0,2,0.0,33.242,9.899,12.207,1.414,5.657,6.708,0.0,12,2.485,15000.0,7,Beijing,1
147469,5786.53,19,11,1370,1.01143,1.25,7.895,5.157,8.99,78047.0,75.51,66458.7,5,2,3.0,0,0.0,29.411,5.831,6.708,3.606,4.472,3.0,2.236,2,0.693,42741.0,1,Beijing,1
147474,9484.52,42,68,0,1.63243,9.5,5.876,1.5,7.626,78047.0,75.51,66458.7,5,32,1.0,0,5.0,26.833,2.236,2.0,1.0,8.062,1.0,0.0,231,5.442,24615.0,116,Beijing,1
147475,3321.85,17,6,0,0.354453,2.25,5.697,1.0,7.575,78047.0,75.51,66458.7,5,0,3.0,0,6.0,26.401,2.0,1.0,1.0,8.062,1.414,0.0,70,4.249,24615.0,12,Beijing,1
147476,3475.73,6,5,0,0.161393,0.0,5.605,0.0,7.847,78047.0,75.51,66458.7,5,0,0.0,0,0.0,26.0,2.236,0.0,0.0,8.0,2.0,1.0,1,0.0,24615.0,2,Beijing,1
147477,2545.94,7,1,0,0.0,0.0,6.108,1.0,8.152,78047.0,75.51,66458.7,5,0,0.0,0,0.0,25.632,2.828,1.0,1.0,8.062,2.236,2.0,2,0.693,24615.0,2,Beijing,1
147480,2060.97,7,1,0,0.0,0.0,6.419,2.828,7.855,78047.0,75.51,66458.7,5,0,0.0,0,0.0,23.77,3.606,2.828,2.828,7.071,2.0,2.828,2,0.693,24615.0,48,Beijing,1
147484,7152.52,51,27,5234,1.29793,2.75,5.895,2.303,7.332,78047.0,75.51,66458.7,5,10,1.0,0,0.0,23.087,4.472,3.606,1.0,5.099,2.0,2.0,28,3.332,80000.0,87,Beijing,1
147485,3174.95,16,28,5989,1.06719,1.5,5.871,2.803,7.099,78047.0,75.51,66458.7,5,2,0.0,0,4.0,23.022,5.0,3.606,2.0,4.472,1.0,2.0,29,3.367,80000.0,67,Beijing,1
147486,11244.5,65,48,5989,1.56158,9.0,5.632,3.081,6.652,78047.0,75.51,66458.7,5,36,0.0,0,0.0,23.0,5.657,3.162,3.0,3.606,0.0,1.0,146,4.984,80000.0,18,Beijing,1
147487,8221.46,59,56,4607,1.50294,4.5,5.608,3.0,6.651,78047.0,75.51,66458.7,5,14,0.0,3,1.0,23.022,6.403,3.0,3.0,2.828,1.0,0.0,1937,7.569,80000.0,78,Beijing,1
147488,4924.81,28,10,3091,0.500228,2.75,5.98,3.162,7.107,78047.0,75.51,66458.7,5,10,0.0,0,1.0,23.087,7.211,3.162,3.162,2.236,2.0,1.0,57,4.043,80000.0,3,Beijing,1
147489,6866.39,35,2,4563,0.199117,0.0,6.432,3.384,7.651,78047.0,75.51,66458.7,5,0,0.0,0,0.0,23.195,8.062,3.606,3.162,2.0,3.0,2.0,4,1.386,80000.0,4,Beijing,1
147490,5936.29,40,16,5163,1.2296,3.0,6.824,3.239,8.258,78047.0,75.51,66458.7,5,10,2.0,0,0.0,23.345,8.944,4.243,2.236,2.0,4.0,3.0,19,2.944,80000.0,12,Beijing,1
147494,1110.45,5,4,1331,0.473964,0.0,7.712,3.257,9.495,78047.0,75.51,66458.7,5,0,0.0,0,0.0,24.352,12.649,5.099,1.414,4.472,2.0,4.0,15,2.708,27290.0,5,Beijing,1
147496,6426.48,22,27,1540,0.48487,1.75,6.938,2.081,8.881,78047.0,75.51,66458.7,5,4,0.0,0,3.0,25.08,11.0,3.162,1.0,6.325,0.0,2.0,27,3.296,38676.0,39,Beijing,1
147497,8575.69,58,51,2081,1.72019,5.75,6.918,1.825,8.955,78047.0,75.51,66458.7,5,18,1.0,4,0.0,25.495,10.0,2.236,1.414,7.28,1.0,1.0,119,4.779,27290.0,14,Beijing,1
147498,14470.8,114,103,1567,1.64822,12.25,6.574,1.414,8.638,78047.0,75.51,66458.7,5,34,10.0,3,2.0,25.942,9.0,1.414,1.414,8.246,0.0,0.0,1048,6.955,38676.0,1234,Beijing,1
147499,7752.57,44,59,2081,1.50053,13.75,6.709,1.0,8.993,78047.0,75.51,66458.7,5,49,4.0,0,2.0,26.42,8.0,1.0,1.0,8.544,1.0,1.0,135,4.905,27290.0,17,Beijing,1
147500,2700.47,6,9,0,0.693054,1.25,6.916,1.414,9.117,78047.0,75.51,66458.7,5,0,1.0,0,4.0,26.926,7.0,1.414,1.414,8.246,2.0,1.414,16,2.773,26186.0,16,Beijing,1
147505,6671.95,24,7,3250,0.684741,1.75,6.711,2.207,8.512,78047.0,75.51,66458.7,5,6,1.0,0,0.0,30.48,1.0,3.0,1.414,6.083,3.0,2.0,2,0.693,16265.0,17,Beijing,1
147506,8155.01,19,8,3250,0.692652,0.25,6.556,2.618,8.132,78047.0,75.51,66458.7,5,0,0.0,0,1.0,31.145,0.0,3.0,2.236,5.099,3.0,1.414,3,1.099,16265.0,7,Beijing,1
147508,7347.79,32,28,4853,0.69171,2.75,7.221,3.817,8.582,78047.0,75.51,66458.7,5,5,3.0,0,3.0,31.828,1.0,4.472,3.162,3.606,4.243,2.236,36,3.584,22226.0,90,Beijing,1
147509,9674.95,63,25,4853,1.28199,6.5,7.477,4.562,8.643,78047.0,75.51,66458.7,5,22,2.0,0,2.0,32.558,0.0,5.0,4.123,2.828,5.0,2.828,1,0.0,22226.0,22,Beijing,1
147510,7940.09,50,36,0,0.672101,1.75,7.684,5.05,8.737,78047.0,75.51,66458.7,5,7,0.0,0,0.0,33.302,1.0,5.099,5.0,2.0,5.385,2.0,5,1.609,27906.0,2,Beijing,1
147512,6587.54,37,21,0,1.40731,2.75,7.157,5.608,7.777,78047.0,75.51,66458.7,5,10,1.0,0,0.0,32.28,3.0,5.831,5.385,0.0,3.606,0.0,2,0.693,27906.0,6,Beijing,1
147565,4126.74,21,20,1324,1.56659,2.5,10.148,6.819,11.48,78047.0,75.51,66458.7,5,8,1.0,1,0.0,33.971,9.22,11.402,2.236,6.0,7.211,1.0,42,3.738,15000.0,26,Beijing,1
147576,9199.47,40,31,0,1.78201,3.75,6.247,1.118,8.299,78047.0,75.51,66458.7,5,6,2.0,4,3.0,27.731,3.162,2.236,0.0,8.602,2.0,0.0,3,1.099,24615.0,46,Beijing,1
147577,5740.4,32,17,0,1.02848,1.5,6.314,1.207,8.357,78047.0,75.51,66458.7,5,0,2.0,4,0.0,27.313,3.0,1.414,1.0,9.055,1.414,1.0,11,2.398,24615.0,10,Beijing,1
147582,4650.81,24,2,0,0.672935,0.0,7.057,3.384,8.527,78047.0,75.51,66458.7,5,0,0.0,0,0.0,24.739,4.243,3.606,3.162,7.81,2.236,3.606,19,2.944,24615.0,3,Beijing,1
147587,5176.52,22,35,4925,0.820662,1.5,6.333,3.354,7.525,78047.0,75.51,66458.7,5,0,5.0,0,1.0,24.021,5.831,4.472,2.236,4.123,1.414,2.236,4,1.386,80000.0,52,Beijing,1
147588,12707.0,79,63,4926,1.6076,8.0,6.181,3.643,7.196,78047.0,75.51,66458.7,5,24,5.0,0,3.0,24.0,6.403,4.123,3.162,3.162,1.0,1.414,36,3.584,80000.0,209,Beijing,1
147589,6836.72,31,41,5895,1.80253,3.25,6.249,4.0,7.148,78047.0,75.51,66458.7,5,8,1.0,2,2.0,24.021,7.071,4.0,4.0,2.236,1.414,1.0,88,4.477,80000.0,47,Beijing,1
147590,4455.37,32,8,3130,0.672935,0.75,6.44,4.062,7.392,78047.0,75.51,66458.7,5,3,0.0,0,0.0,24.083,7.81,4.123,4.0,1.414,2.236,1.414,34,3.526,80000.0,953,Beijing,1
147591,7688.05,57,13,3140,1.21467,3.5,6.666,3.736,7.837,78047.0,75.51,66458.7,5,13,1.0,0,0.0,24.187,8.602,4.472,3.0,1.0,3.162,2.236,87,4.466,80000.0,4,Beijing,1
147599,12060.3,78,37,1699,0.839492,8.0,7.043,1.5,9.26,78047.0,75.51,66458.7,5,12,19.0,1,0.0,26.401,10.0,2.0,1.0,7.071,1.414,1.414,83,4.419,27290.0,6,Beijing,1
147600,10153.4,58,36,2081,1.45298,2.25,6.842,1.0,9.179,78047.0,75.51,66458.7,5,4,0.0,5,0.0,26.833,9.0,1.0,1.0,8.062,1.0,1.0,241,5.485,27290.0,17,Beijing,1
147601,6812.3,34,39,2081,1.31852,17.25,6.538,0.0,9.153,78047.0,75.51,66458.7,5,64,3.0,0,2.0,27.295,8.0,0.0,0.0,9.055,1.414,0.0,122,4.804,27290.0,33,Beijing,1
147602,6044.53,24,4,2081,0.188949,1.75,7.217,1.0,9.704,78047.0,75.51,66458.7,5,0,0.0,3,4.0,28.302,6.0,2.0,0.0,9.055,3.162,2.0,1,0.0,27290.0,43,Beijing,1
147603,13692.3,57,5,1532,0.046651,0.0,7.344,1.618,9.634,78047.0,75.51,66458.7,5,0,0.0,0,0.0,28.844,5.0,2.236,1.0,8.485,3.606,2.236,1,0.0,0.0,9,Beijing,1
147604,7065.4,40,3,1532,0.0,0.0,7.007,1.5,9.21,78047.0,75.51,66458.7,5,0,0.0,0,0.0,29.411,4.0,2.0,1.0,7.81,2.828,2.0,3,1.099,0.0,11,Beijing,1
147606,9469.16,51,27,3250,0.690561,1.0,6.381,1.118,8.486,78047.0,75.51,66458.7,5,4,0.0,0,0.0,30.61,2.0,2.236,0.0,6.403,2.0,1.414,7,1.946,16265.0,2,Beijing,1
147609,10465.5,88,90,4853,1.529,15.25,6.586,2.995,8.023,78047.0,75.51,66458.7,5,58,1.0,1,1.0,31.828,0.0,3.162,2.828,4.123,3.162,1.0,9,2.197,22226.0,54,Beijing,1
147610,10542.0,51,38,4853,1.69131,5.5,6.846,3.606,8.142,78047.0,75.51,66458.7,5,14,1.0,1,6.0,32.527,0.0,3.606,3.606,3.162,3.606,1.414,16,2.773,22226.0,87,Beijing,1
147611,8328.33,46,29,4853,1.36947,2.75,7.154,4.062,8.391,78047.0,75.51,66458.7,5,8,0.0,0,3.0,33.242,0.0,4.0,4.123,2.236,4.243,2.236,10,2.303,22226.0,17,Beijing,1
147612,5705.54,25,149,0,1.43541,7.5,7.459,4.298,8.724,78047.0,75.51,66458.7,5,20,7.0,1,2.0,33.971,1.0,4.123,4.472,1.414,5.0,2.236,9,2.197,27906.0,16,Beijing,1
147613,6862.9,28,13,0,0.927318,12.25,7.362,4.736,8.413,78047.0,75.51,66458.7,5,28,0.0,0,21.0,33.526,2.0,4.472,5.0,1.0,4.123,1.414,10,2.303,27906.0,23,Beijing,1
147614,8058.5,34,6,0,0.562173,0.0,7.16,5.193,7.947,78047.0,75.51,66458.7,5,0,0.0,0,0.0,32.573,3.0,5.0,5.385,0.0,3.162,1.0,15,2.708,27906.0,41,Beijing,1
147668,1093.3,4,1,1316,0.0,0.0,11.804,8.864,12.98,78047.0,75.51,66458.7,5,0,0.0,0,0.0,36.77,11.18,12.728,5.0,5.099,8.246,3.606,28,3.332,15000.0,0,Beijing,1
147676,5283.41,16,3,1398,0.0,0.0,8.272,4.243,9.883,78047.0,75.51,66458.7,5,0,0.0,0,0.0,31.623,5.385,7.071,1.414,6.083,3.162,3.162,11,2.398,42741.0,5,Beijing,1
147820,9192.09,71,48,1532,1.76566,16.0,6.326,1.0,8.456,78047.0,75.51,66458.7,5,54,2.0,1,7.0,31.623,3.0,1.0,1.0,5.657,1.0,1.0,24,3.178,0.0,20,Beijing,1
147821,9622.96,61,52,3250,1.26683,2.5,5.886,1.0,7.84,78047.0,75.51,66458.7,5,9,0.0,0,1.0,32.202,2.0,1.0,1.0,5.0,0.0,0.0,1,0.0,16265.0,4,Beijing,1
147822,12374.7,112,160,3250,1.44441,5.75,5.435,0.0,7.609,78047.0,75.51,66458.7,5,19,0.0,2,2.0,32.802,1.0,0.0,0.0,4.243,0.0,0.0,13,2.565,16265.0,66,Beijing,1
147823,13889.6,129,445,28669,1.83734,51.75,5.875,1.0,7.824,78047.0,75.51,66458.7,5,155,24.0,22,6.0,32.65,0.0,1.0,1.0,4.472,1.0,1.0,1409,7.251,30007.0,154,Beijing,1
147824,8118.03,56,151,20601,1.8229,31.5,6.078,1.414,7.943,78047.0,75.51,66458.7,5,106,11.0,5,4.0,33.302,0.0,1.414,1.414,4.0,1.414,1.0,313,5.746,22831.0,233,Beijing,1
147825,13042.7,82,194,16789,1.46493,10.75,6.206,2.118,7.841,78047.0,75.51,66458.7,5,26,3.0,3,11.0,33.971,0.0,2.236,2.0,3.0,2.236,0.0,150,5.011,22831.0,202,Beijing,1
147887,1048.86,0,3,0,0.881532,0.25,11.342,8.701,12.398,78047.0,75.51,66458.7,5,0,1.0,0,0.0,38.21,10.296,11.402,6.0,3.162,6.325,4.0,2,0.693,0.0,31,Beijing,1
147889,3352.03,11,4,1324,0.473964,0.0,10.367,7.011,11.709,78047.0,75.51,66458.7,5,0,0.0,0,0.0,36.878,8.544,9.899,4.123,3.0,6.0,4.123,2,0.693,15000.0,19,Beijing,1
147890,4814.93,16,10,1324,0.529536,0.0,9.902,6.191,11.387,78047.0,75.51,66458.7,5,0,0.0,0,0.0,36.235,7.616,9.22,3.162,3.0,6.083,4.0,5,1.609,15000.0,1,Beijing,1
147892,4967.57,26,10,1189,1.04929,4.0,8.894,4.612,10.606,78047.0,75.51,66458.7,5,13,2.0,0,1.0,35.0,5.831,7.81,1.414,3.606,4.123,4.472,61,4.111,15000.0,17,Beijing,1
147894,7162.6,41,22,1103,1.53226,2.0,8.181,3.854,9.912,78047.0,75.51,66458.7,5,4,2.0,1,1.0,33.838,4.243,6.708,1.0,5.0,2.236,4.243,2,0.693,15000.0,1,Beijing,1
147895,6920.89,22,9,826,0.83963,1.5,7.926,3.869,9.549,78047.0,75.51,66458.7,5,2,1.0,0,3.0,33.287,3.606,6.325,1.414,5.831,1.414,3.606,1,0.0,15000.0,2,Beijing,1
147900,11567.0,77,6,0,0.0,6.5,7.366,2.118,9.465,78047.0,75.51,66458.7,5,24,0.0,0,2.0,30.871,3.162,2.236,2.0,9.055,2.236,2.0,35,3.555,24615.0,51,Beijing,1
147901,7160.71,48,5,0,0.362097,6.0,7.221,1.207,9.627,78047.0,75.51,66458.7,5,23,0.0,0,1.0,30.463,3.606,1.414,1.0,9.0,2.828,2.236,60,4.094,24615.0,220,Beijing,1
147904,3291.65,13,6,1242,0.872622,1.5,7.135,1.414,9.423,78047.0,75.51,66458.7,5,4,1.0,0,1.0,28.46,5.385,1.414,1.414,10.44,1.414,1.414,17,2.833,7666.0,26,Beijing,1
147926,6473.92,35,46,1359,1.19918,0.75,8.001,2.081,10.369,78047.0,75.51,66458.7,5,0,0.0,1,2.0,30.414,7.0,3.162,1.0,8.544,4.472,1.414,4,1.386,22249.0,41,Beijing,1
147927,2882.69,6,31,1133,1.01297,2.5,7.728,1.618,10.172,78047.0,75.51,66458.7,5,9,1.0,0,0.0,30.887,6.0,2.236,1.0,7.616,4.123,2.236,1,0.0,22249.0,5,Beijing,1
147929,8569.18,54,37,1201,1.02705,0.0,6.568,0.5,8.995,78047.0,75.51,66458.7,5,0,0.0,0,0.0,31.906,4.0,1.0,0.0,5.831,2.236,1.0,16,2.773,0.0,10,Beijing,1
147930,6368.14,25,5,1532,0.0,2.0,6.528,1.207,8.656,78047.0,75.51,66458.7,5,0,0.0,0,8.0,32.45,3.0,1.414,1.0,5.0,1.414,1.414,10,2.303,0.0,123,Beijing,1
147931,12733.9,102,179,3250,1.58524,24.75,6.298,1.414,8.252,78047.0,75.51,66458.7,5,45,3.0,1,50.0,33.015,2.0,1.414,1.414,4.243,1.0,1.0,57,4.043,16265.0,16,Beijing,1
147932,16393.1,124,280,3250,1.7552,30.5,5.435,0.0,7.609,78047.0,75.51,66458.7,5,90,24.0,3,5.0,32.802,1.0,0.0,0.0,4.243,0.0,0.0,985,6.893,16265.0,249,Beijing,1
147933,15021.5,165,392,28669,1.86401,84.5,5.29,0.0,7.405,78047.0,75.51,66458.7,5,293,9.0,27,9.0,33.422,0.0,0.0,0.0,3.606,0.0,0.0,10075,9.218,30007.0,417,Beijing,1
147934,11070.6,90,165,17342,1.70695,39.0,5.746,1.0,7.644,78047.0,75.51,66458.7,5,113,20.0,17,6.0,34.059,0.0,1.0,1.0,3.162,1.0,0.0,1612,7.385,22831.0,194,Beijing,1
147999,6342.49,36,11,1324,0.968166,2.0,10.688,7.693,11.886,78047.0,75.51,66458.7,5,8,0.0,0,0.0,38.288,8.944,10.0,5.385,2.0,5.099,5.099,1,0.0,15000.0,4,Beijing,1
148000,2973.81,5,3,1324,0.0,0.25,10.2,6.846,11.541,78047.0,75.51,66458.7,5,0,0.0,0,1.0,37.643,8.062,9.22,4.472,2.0,5.0,5.0,1,0.0,15000.0,10,Beijing,1
148003,6425.1,54,107,1306,1.68876,8.0,8.959,4.654,10.681,78047.0,75.51,66458.7,5,18,6.0,1,7.0,35.805,5.385,7.071,2.236,2.828,4.0,5.385,114,4.736,15000.0,211,Beijing,1
148004,3419.19,7,12,879,0.966627,1.75,8.454,4.202,10.156,78047.0,75.51,66458.7,5,4,1.0,0,2.0,35.228,4.472,6.403,2.0,3.606,3.0,4.472,36,3.584,15000.0,380,Beijing,1
148006,7559.69,22,8,717,0.295293,0.0,7.568,3.4,9.235,78047.0,75.51,66458.7,5,0,0.0,0,0.0,34.132,2.828,5.385,1.414,5.385,1.0,2.828,1,0.0,15000.0,0,Beijing,1
148010,7700.85,32,7,1324,0.684741,0.25,7.53,3.217,9.255,78047.0,75.51,66458.7,5,0,1.0,0,0.0,32.202,2.0,3.606,2.828,8.246,1.0,2.828,1,0.0,15000.0,3,Beijing,1
148012,7737.79,38,11,0,1.09745,2.5,7.323,1.825,9.522,78047.0,75.51,66458.7,5,8,2.0,0,0.0,31.385,2.828,2.236,1.414,8.0,2.236,3.162,1,0.0,24615.0,35,Beijing,1
148237,5392.73,27,10,1055,0.802579,2.25,6.935,1.414,9.143,78047.0,75.51,66458.7,5,8,0.0,0,1.0,33.242,2.0,1.414,1.414,6.0,2.236,2.236,4,1.386,26981.0,5,Beijing,1
148238,3610.9,10,15,797,1.08318,1.0,7.431,2.0,9.603,78047.0,75.51,66458.7,5,2,0.0,1,1.0,31.953,3.162,2.0,2.0,7.071,3.0,2.828,22,3.091,26981.0,0,Beijing,1
148269,5968.06,29,3,1280,0.0,8.5,6.898,2.914,8.491,78047.0,75.51,66458.7,5,34,0.0,0,0.0,35.805,2.0,3.0,2.828,1.414,2.236,1.0,77,4.344,23862.0,0,Beijing,1
148270,8729.15,48,5,1280,0.640406,0.0,6.84,2.532,8.563,78047.0,75.51,66458.7,5,0,0.0,0,0.0,36.401,2.0,2.828,2.236,1.0,2.0,1.414,13,2.565,23862.0,4,Beijing,1
148306,4113.82,14,2,0,0.672935,0.75,8.816,18.422,4.974,78047.0,75.51,66458.7,5,2,0.0,0,1.0,15.0,2.236,34.015,2.828,3.162,2.236,2.236,4,1.386,0.0,1,Beijing,1
148337,1801.91,9,1,0,0.0,0.25,9.384,5.772,10.828,78047.0,75.51,66458.7,5,0,0.0,0,1.0,40.608,8.062,8.544,3.0,1.0,2.236,2.236,12,2.485,16666.0,156,Beijing,1
148338,2465.13,11,3,0,0.0,0.0,8.978,5.389,10.414,78047.0,75.51,66458.7,5,0,0.0,0,0.0,40.0,7.071,7.616,3.162,1.0,2.0,2.0,5,1.609,16666.0,9,Beijing,1
148340,5147.78,20,7,1324,0.514481,0.0,8.439,4.034,10.201,78047.0,75.51,66458.7,5,0,0.0,0,0.0,38.833,5.099,5.831,2.236,1.414,2.828,2.828,4,1.386,15000.0,8,Beijing,1
148341,2209.28,8,1,1324,0.0,0.25,8.407,3.5,10.369,78047.0,75.51,66458.7,5,0,0.0,0,1.0,38.275,4.123,5.0,2.0,2.236,3.606,3.606,2,0.693,15000.0,18,Beijing,1
148343,3891.82,9,10,1324,0.409944,1.0,7.802,2.303,10.002,78047.0,75.51,66458.7,5,2,0.0,0,2.0,37.216,2.236,3.606,1.0,4.123,3.606,2.828,7,1.946,15000.0,13,Beijing,1
148344,4491.63,15,12,1324,1.08582,0.5,7.303,1.414,9.659,78047.0,75.51,66458.7,5,0,2.0,0,0.0,36.715,1.414,2.828,0.0,5.099,2.828,2.236,2,0.693,15000.0,4,Beijing,1
148345,6126.37,30,83,1324,1.44524,4.0,7.172,1.618,9.394,78047.0,75.51,66458.7,5,5,9.0,0,2.0,36.235,1.0,2.236,1.0,6.083,2.236,1.414,6,1.792,15000.0,16,Beijing,1
148346,12859.4,102,166,13354,1.58675,19.0,6.611,1.0,8.855,78047.0,75.51,66458.7,5,46,14.0,6,10.0,35.777,0.0,2.0,0.0,6.083,1.414,1.0,28,3.332,27688.0,42,Beijing,1
148347,10908.6,69,105,11625,1.59244,13.25,6.487,1.618,8.434,78047.0,75.51,66458.7,5,29,14.0,6,4.0,35.341,0.0,2.236,1.0,5.831,1.0,0.0,64,4.159,44852.0,60,Beijing,1
148348,8456.5,55,19,11625,0.687892,3.0,6.709,2.118,8.546,78047.0,75.51,66458.7,5,4,0.0,0,8.0,34.929,0.0,2.236,2.0,5.385,1.414,1.0,165,5.106,44852.0,61,Beijing,1
148349,2626.64,26,0,1055,-1.0,1.25,6.898,2.0,8.858,78047.0,75.51,66458.7,5,3,0.0,0,2.0,34.54,1.0,2.0,2.0,5.099,2.236,1.414,2,0.693,26981.0,10,Beijing,1
148380,10783.7,71,47,1280,1.22412,6.25,7.892,3.864,9.503,78047.0,75.51,66458.7,5,22,0.0,0,3.0,35.511,3.606,4.123,3.606,3.0,3.162,2.236,208,5.338,23862.0,34,Beijing,1
148381,8348.82,45,14,1280,1.08232,2.5,7.662,4.0,9.126,78047.0,75.51,66458.7,5,7,0.0,0,3.0,36.056,3.162,4.0,4.0,2.0,3.0,1.414,40,3.689,23862.0,9,Beijing,1
148382,6687.56,58,14,1280,0.95668,11.0,7.484,3.803,8.956,78047.0,75.51,66458.7,5,39,0.0,5,0.0,36.62,3.0,4.0,3.606,1.0,3.162,1.0,4,1.386,23862.0,7,Beijing,1
148383,8245.62,42,4,1280,0.640406,0.0,7.341,3.384,8.923,78047.0,75.51,66458.7,5,0,0.0,0,0.0,37.202,3.0,3.606,3.162,0.0,3.0,1.414,3,1.099,23862.0,4,Beijing,1
148418,6464.52,26,23,0,0.954092,2.0,9.049,18.592,5.232,78047.0,75.51,66458.7,5,4,3.0,0,1.0,16.031,2.236,33.061,4.123,2.828,2.828,2.236,1,0.0,0.0,6,Beijing,1
148419,6180.48,32,9,0,0.740604,0.75,8.709,18.832,4.66,78047.0,75.51,66458.7,5,0,0.0,2,1.0,16.0,1.414,34.059,3.606,2.236,2.236,1.414,7,1.946,0.0,15,Beijing,1
148451,1735.11,9,1,0,0.0,1.5,9.882,5.728,11.544,78047.0,75.51,66458.7,5,6,0.0,0,0.0,42.012,9.0,9.22,2.236,2.236,2.236,2.236,1,0.0,16666.0,0,Beijing,1
148452,329.548,1,0,0,-1.0,0.0,9.211,5.123,10.846,78047.0,75.51,66458.7,5,0,0.0,0,0.0,41.4,8.0,8.246,2.0,2.0,1.414,1.414,32,3.466,16666.0,5,Beijing,1
148459,6410.46,27,84,10381,1.07739,4.0,7.266,1.618,9.525,78047.0,75.51,66458.7,5,4,12.0,0,0.0,37.59,1.0,2.236,1.0,5.385,2.236,1.414,161,5.081,18608.0,24,Beijing,1
148460,12778.9,76,139,13354,1.78964,20.25,6.619,0.707,8.984,78047.0,75.51,66458.7,5,57,12.0,7,5.0,37.121,0.0,1.414,0.0,5.385,1.414,1.0,37,3.611,27688.0,30,Beijing,1
148461,16730.2,153,343,13354,1.87461,21.75,6.539,1.0,8.755,78047.0,75.51,66458.7,5,61,14.0,10,2.0,36.674,0.0,1.0,1.0,5.099,1.0,1.0,1656,7.412,27688.0,245,Beijing,1
148462,17629.3,189,367,13354,1.89183,26.0,6.297,1.414,8.25,78047.0,75.51,66458.7,5,60,18.0,15,11.0,36.249,0.0,1.414,1.414,5.0,0.0,0.0,7580,8.933,27688.0,399,Beijing,1
148463,16000.5,139,223,11625,1.75825,16.5,6.424,1.825,8.264,78047.0,75.51,66458.7,5,36,7.0,14,9.0,35.847,0.0,1.414,2.236,4.472,1.0,0.0,514,6.242,44852.0,227,Beijing,1
148464,5030.58,41,2,1055,0.0,2.0,6.69,1.618,8.718,78047.0,75.51,66458.7,5,6,0.0,0,2.0,35.468,1.0,1.0,2.236,4.123,2.0,1.0,120,4.787,26981.0,19,Beijing,1
148465,6977.58,44,26,1055,1.45628,7.0,6.624,0.0,9.274,78047.0,75.51,66458.7,5,21,4.0,3,0.0,33.838,2.828,0.0,0.0,5.099,3.606,1.0,13,2.565,26981.0,13,Beijing,1
148466,6588.38,47,29,1050,1.29316,11.5,7.141,1.0,9.598,78047.0,75.51,66458.7,5,41,2.0,0,3.0,33.526,3.606,1.0,1.0,5.385,4.472,1.0,18,2.89,26981.0,376,Beijing,1
148468,6533.71,26,3,961,0.424221,0.0,8.3,3.0,10.42,78047.0,75.51,66458.7,5,0,0.0,0,0.0,32.985,5.385,3.0,3.0,6.403,6.325,1.0,1,0.0,15294.0,1,Beijing,1
148496,10842.3,67,82,1280,1.54078,2.5,8.202,5.0,9.483,78047.0,75.51,66458.7,5,5,2.0,0,3.0,36.892,4.123,5.0,5.0,2.236,3.162,1.0,6,1.792,23862.0,2,Beijing,1
148497,9718.6,67,42,1280,1.67488,11.75,7.991,4.736,9.293,78047.0,75.51,66458.7,5,35,7.0,1,4.0,37.443,4.0,5.0,4.472,1.414,3.606,0.0,362,5.892,23862.0,518,Beijing,1
